airline_code,flight_number,departure_code,arrival_code,departure_time,arrival_time,period_start,period_end,remarks,is_active
JAL,3769,KOJ,TNE,15:25:00,16:05:00,2026-03-01,2026-03-28,,true
JAL,3777,KOJ,TNE,16:50:00,17:30:00,2026-03-01,2026-03-28,,true
JAL,3760,KOJ,TNE,09:20:00,09:55:00,2026-03-01,2026-03-28,,true
JAL,3764,KOJ,TNE,12:15:00,12:50:00,2026-03-01,2026-03-28,,true
JAL,3768,KOJ,TNE,16:35:00,17:10:00,2026-03-01,2026-03-28,,true
JAL,3772,KOJ,TNE,18:00:00,18:35:00,2026-03-01,2026-03-28,,true
JAL,3741,KOJ,KUM,08:50:00,09:30:00,2026-03-01,2026-03-28,,true
JAL,3743,KOJ,KUM,10:30:00,11:10:00,2026-03-01,2026-03-28,,true
JAL,3745,KOJ,KUM,11:15:00,11:55:00,2026-03-01,2026-03-28,,true
JAL,3755,KOJ,KUM,16:50:00,17:30:00,2026-03-01,2026-03-28,,true
JAL,3759,KOJ,KUM,17:50:00,18:30:00,2026-03-01,2026-03-28,,true
JAL,3740,KOJ,KUM,10:00:00,10:35:00,2026-03-01,2026-03-28,,true
JAL,3744,KOJ,KUM,11:40:00,12:20:00,2026-03-01,2026-03-28,,true
JAL,3746,KOJ,KUM,13:45:00,14:20:00,2026-03-01,2026-03-28,,true
JAL,3752,KOJ,KUM,18:05:00,18:40:00,2026-03-01,2026-03-28,,true
JAL,3756,KOJ,KUM,19:00:00,19:35:00,2026-03-01,2026-03-28,,true
JAL,3825,KOJ,RNJ,11:10:00,12:50:00,2026-03-01,2026-03-28,,true
JAL,3826,KOJ,RNJ,13:20:00,14:45:00,2026-03-01,2026-03-28,,true
JAL,3783,KOJ,KKX,07:35:00,08:45:00,2026-03-01,2026-03-28,,true
JAL,3785,KOJ,KKX,13:30:00,14:40:00,2026-03-01,2026-03-28,,true
JAL,3780,KOJ,KKX,09:15:00,10:20:00,2026-03-01,2026-03-28,,true
JAL,3786,KOJ,KKX,15:10:00,16:15:00,2026-03-01,2026-03-28,,true
JAL,4306,KOJ,FSZ,14:25:00,15:50:00,2026-03-01,2026-03-28,,true
JAL,4305,KOJ,FSZ,12:05:00,13:55:00,2026-03-01,2026-03-28,,true
JAL,2891,HKD,OIR,11:45:00,12:15:00,2026-03-01,2026-03-28,,true
JAL,2890,HKD,OIR,12:45:00,13:15:00,2026-03-01,2026-03-28,,true
JAL,832,ISG,MMY,12:35:00,13:05:00,2026-03-01,2026-03-28,RAC運航、3月27日運航,true
JAL,834,ISG,MMY,14:40:00,15:15:00,2026-03-01,2026-03-28,RAC運航,true
JAL,838,ISG,MMY,18:55:00,19:25:00,2026-03-01,2026-03-28,RAC運航,true
JAL,831,ISG,MMY,11:35:00,12:05:00,2026-03-01,2026-03-28,RAC運航,true
JAL,833,ISG,MMY,13:35:00,14:10:00,2026-03-01,2026-03-28,RAC運航、3月27日運航,true
JAL,839,ISG,MMY,17:40:00,18:10:00,2026-03-01,2026-03-28,RAC運航,true
JAL,741,ISG,OGN,10:15:00,10:45:00,2026-03-01,2026-03-28,RAC運航,true
JAL,743,ISG,OGN,12:35:00,13:05:00,2026-03-01,2026-03-28,RAC運航、3月27日運休,true
JAL,747,ISG,OGN,17:50:00,18:20:00,2026-03-01,2026-03-28,RAC運航,true
JAL,742,ISG,OGN,09:10:00,09:40:00,2026-03-01,2026-03-28,RAC運航,true
JAL,744,ISG,OGN,13:35:00,14:05:00,2026-03-01,2026-03-28,RAC運航、3月27日運休,true
JAL,746,ISG,OGN,16:50:00,17:20:00,2026-03-01,2026-03-28,RAC運航,true
JAL,4336,IZO,FSZ,11:10:00,12:20:00,2026-03-01,2026-03-28,,true
JAL,4337,IZO,FSZ,09:05:00,10:25:00,2026-03-01,2026-03-28,,true
JAL,3841,ASJ,TKN,10:55:00,11:30:00,2026-03-01,2026-03-28,,true
JAL,3843,ASJ,TKN,18:00:00,18:30:00,2026-03-01,2026-03-28,,true
JAL,3842,ASJ,TKN,09:40:00,10:10:00,2026-03-01,2026-03-28,,true
JAL,3844,ASJ,TKN,16:45:00,17:15:00,2026-03-01,2026-03-28,,true
JAL,3861,ASJ,RNJ,11:15:00,12:00:00,2026-03-01,2026-03-28,,true
JAL,3831,ASJ,KKX,09:25:00,09:45:00,2026-03-01,2026-03-28,,true
JAL,3837,ASJ,KKX,15:45:00,16:05:00,2026-03-01,2026-03-28,,true
JAL,3830,ASJ,KKX,10:15:00,10:35:00,2026-03-01,2026-03-28,,true
JAL,3836,ASJ,KKX,16:35:00,16:55:00,2026-03-01,2026-03-28,,true
